State_Name,District_Name,Season,Crop,Area,Production,P/A
West Bengal,24 PARAGANAS SOUTH,Rabi,Potato,4355,107143.5,24.60241102
West Bengal,24 PARAGANAS SOUTH,Rabi,Rapeseed &Mustard,3401.058824,3580.588235,1.05278633
West Bengal,24 PARAGANAS SOUTH,Rabi,Urad,423.5,344.5,0.813459268
West Bengal,24 PARAGANAS SOUTH,Rabi,Wheat,2255.166667,5018.444444,2.225309782
West Bengal,24 PARAGANAS SOUTH,Summer,Groundnut,131.5,154.8333333,1.177439797
West Bengal,24 PARAGANAS SOUTH,Summer,Maize,263.75,519.125,1.968246445
West Bengal,24 PARAGANAS SOUTH,Summer,Moong(Green Gram),7152.388889,3709.666667,0.518661209
West Bengal,24 PARAGANAS SOUTH,Summer,Rice,69759.22222,205930.1111,2.952012717
West Bengal,24 PARAGANAS SOUTH,Summer,Sesamum,2344.2,2684.4,1.145124136
West Bengal,24 PARAGANAS SOUTH,Whole Year,Arecanut,839,1412.272727,1.683280962
West Bengal,24 PARAGANAS SOUTH,Whole Year,Coconut,3527.166667,7918107.625,2244.891828
West Bengal,24 PARAGANAS SOUTH,Whole Year,Dry chillies,8588.4,6874,0.80038191
West Bengal,24 PARAGANAS SOUTH,Whole Year,Groundnut,186.2,186.2,1
West Bengal,24 PARAGANAS SOUTH,Whole Year,Potato,2935.7,55243.2,18.81772661
West Bengal,24 PARAGANAS SOUTH,Whole Year,Pulses total,509600,303400,0.595368917
West Bengal,24 PARAGANAS SOUTH,Whole Year,Rapeseed &Mustard,4519,3290,0.728037176
West Bengal,24 PARAGANAS SOUTH,Whole Year,Sesamum,1808.875,2001.25,1.106350632
West Bengal,24 PARAGANAS SOUTH,Whole Year,Sugarcane,79.11111111,6310.444444,79.76685393
West Bengal,24 PARAGANAS SOUTH,Whole Year,Sunflower,278,1,0.003597122
West Bengal,24 PARAGANAS SOUTH,Whole Year,Turmeric,462.4166667,818.0833333,1.769147594
West Bengal,24 PARAGANAS SOUTH,Winter,Potato,4481,77457,17.28565052
West Bengal,24 PARAGANAS SOUTH,Winter,Rice,335269.2778,667129.3333,1.989831391
West Bengal,BANKURA,Autumn,Dry chillies,666,414,0.621621622
West Bengal,BANKURA,Autumn,Groundnut,183.3333333,155.5,0.848181818
West Bengal,BANKURA,Autumn,Maize,110,176,1.6
West Bengal,BANKURA,Autumn,Rice,22127.83333,57181.88889,2.584161225
West Bengal,BANKURA,Autumn,Sannhamp,383,2807,7.328981723
West Bengal,BANKURA,Autumn,Sesamum,110.9,86.9,0.783588819
West Bengal,BANKURA,Autumn,Small millets,150.3333333,115,0.764966741
West Bengal,BANKURA,Kharif,Arhar/Tur,338.6666667,234.3333333,0.691929134
West Bengal,BANKURA,Kharif,Bajra,85.25,50,0.586510264
West Bengal,BANKURA,Kharif,Cotton(lint),250.5,299.75,1.196606786
West Bengal,BANKURA,Kharif,Dry ginger,188.2727273,299.6363636,1.59150169
West Bengal,BANKURA,Kharif,Garlic,10,100,10
West Bengal,BANKURA,Kharif,Groundnut,677.5714286,558.7142857,0.824583597
West Bengal,BANKURA,Kharif,Horse-gram,61.6,21.2,0.344155844
West Bengal,BANKURA,Kharif,Jowar,78.85714286,72.14285714,0.914855072
West Bengal,BANKURA,Kharif,Jute,157.0625,2986.1875,19.01273378
West Bengal,BANKURA,Kharif,Maize,448.4,818.1,1.824487065
West Bengal,BANKURA,Kharif,Mesta,128.3,456,3.554169914
West Bengal,BANKURA,Kharif,Moong(Green Gram),48.63636364,24,0.493457944
West Bengal,BANKURA,Kharif,Niger seed,34.83333333,10.16666667,0.291866029
West Bengal,BANKURA,Kharif,Other Kharif pulses,161.75,66.33333333,0.410097888
West Bengal,BANKURA,Kharif,Ragi,19.5,8,0.41025641
West Bengal,BANKURA,Kharif,Sannhamp,146.125,641,4.386655261
West Bengal,BANKURA,Kharif,Small millets,332.5714286,265.3571429,0.797895189
West Bengal,BANKURA,Kharif,Soyabean,47.91666667,23.41666667,0.488695652
West Bengal,BANKURA,Kharif,Sunflower,320.3333333,531.3333333,1.658688866
West Bengal,BANKURA,Kharif,Urad,100.2777778,49.88235294,0.497441747
West Bengal,BANKURA,Rabi,Arhar/Tur,11.4,5.4,0.473684211
West Bengal,BANKURA,Rabi,Barley,15,18,1.2
West Bengal,BANKURA,Rabi,Dry chillies,809,828,1.023485785
West Bengal,BANKURA,Rabi,Gram,31.11111111,27.33333333,0.878571429
West Bengal,BANKURA,Rabi,Groundnut,54.11111111,86.33333333,1.595482546
West Bengal,BANKURA,Rabi,Horse-gram,124,36,0.290322581
West Bengal,BANKURA,Rabi,Khesari,39.11111111,39.375,1.006747159
West Bengal,BANKURA,Rabi,Linseed,66.23529412,14.33333333,0.216400237
West Bengal,BANKURA,Rabi,Maize,51.125,137.375,2.687041565
West Bengal,BANKURA,Rabi,Masoor,202.2222222,150.6111111,0.74478022
West Bengal,BANKURA,Rabi,Moong(Green Gram),39.46153846,20.30769231,0.514619883
West Bengal,BANKURA,Rabi,Oilseeds total,3179900,2118200,0.666121576
West Bengal,BANKURA,Rabi,Peas & beans (Pulses),29.26666667,24.06666667,0.822323462
West Bengal,BANKURA,Rabi,Potato,29867.5,958773.8333,32.10090678
West Bengal,BANKURA,Rabi,Rapeseed &Mustard,11688.23529,8853.705882,0.757488676
West Bengal,BANKURA,Rabi,Safflower,2,2,1
West Bengal,BANKURA,Rabi,Urad,10.625,5,0.470588235
West Bengal,BANKURA,Rabi,Wheat,5747.722222,11811.44444,2.054978301
West Bengal,BANKURA,Summer,Groundnut,237.7692308,446.4615385,1.877709479
West Bengal,BANKURA,Summer,Maize,133.875,369.75,2.761904762
West Bengal,BANKURA,Summer,Moong(Green Gram),32.9375,21.4375,0.65085389
West Bengal,BANKURA,Summer,Rice,45395.55556,126793.0556,2.793072009
West Bengal,BANKURA,Summer,Sesamum,19735.3,14371.8,0.728228099
West Bengal,BANKURA,Whole Year,Arecanut,16.18181818,30.1,1.86011236
West Bengal,BANKURA,Whole Year,Arhar/Tur,205,110,0.536585366
West Bengal,BANKURA,Whole Year,Coconut,210.6666667,511158.2417,2426.384059
West Bengal,BANKURA,Whole Year,Dry chillies,1461.4,1473.5,1.008279732
West Bengal,BANKURA,Whole Year,Groundnut,315.4,339,1.074825618
West Bengal,BANKURA,Whole Year,Jowar,155,74,0.477419355
West Bengal,BANKURA,Whole Year,Linseed,527,50,0.09487666
West Bengal,BANKURA,Whole Year,Maize,500,380,0.76
West Bengal,BANKURA,Whole Year,Niger seed,65,20,0.307692308
West Bengal,BANKURA,Whole Year,Potato,26570.2,520409.2,19.58619807
West Bengal,BANKURA,Whole Year,Pulses total,251500,125400,0.49860835
West Bengal,BANKURA,Whole Year,Rapeseed &Mustard,12312,8060,0.654645874
West Bengal,BANKURA,Whole Year,Safflower,200,100,0.5
West Bengal,BANKURA,Whole Year,Sannhamp,272,1327.777778,4.881535948
West Bengal,BANKURA,Whole Year,Sesamum,20364,13130.125,0.64477141
West Bengal,BANKURA,Whole Year,Small millets,265,104,0.39245283
West Bengal,BANKURA,Whole Year,Sugarcane,72,6405.333333,88.96296296
West Bengal,BANKURA,Whole Year,Tobacco,33.33333333,22.41666667,0.6725
West Bengal,BANKURA,Whole Year,Turmeric,255.9166667,411.75,1.608922175
West Bengal,BANKURA,Winter,Potato,24417.5,540930.5,22.15339408
West Bengal,BANKURA,Winter,Rice,304658.3333,823813.7778,2.704057916
West Bengal,BANKURA,Winter,Sesamum,263.2222222,160.3333333,0.609117771
West Bengal,BARDHAMAN,Autumn,Dry chillies,611,514.5,0.842062193
West Bengal,BARDHAMAN,Autumn,Groundnut,56.16666667,60,1.068249258
West Bengal,BARDHAMAN,Autumn,Rice,18375,51287.5,2.791156463
West Bengal,BARDHAMAN,Autumn,Sannhamp,108,594,5.5
West Bengal,BARDHAMAN,Autumn,Sesamum,13,7.5,0.576923077
West Bengal,BARDHAMAN,Kharif,Arhar/Tur,329.1666667,239,0.726075949
West Bengal,BARDHAMAN,Kharif,Bajra,95,113,1.189473684
West Bengal,BARDHAMAN,Kharif,Cotton(lint),292.4,427.2,1.461012312
West Bengal,BARDHAMAN,Kharif,Dry ginger,138.4545455,250.3636364,1.808273145
West Bengal,BARDHAMAN,Kharif,Garlic,50,580,11.6
West Bengal,BARDHAMAN,Kharif,Groundnut,91.28571429,122.4285714,1.341158059
West Bengal,BARDHAMAN,Kharif,Horse-gram,13.4,7.2,0.537313433
West Bengal,BARDHAMAN,Kharif,Jute,13284.27778,237963.6111,17.91317639
West Bengal,BARDHAMAN,Kharif,Maize,239.5555556,396.7777778,1.656307978
West Bengal,BARDHAMAN,Kharif,Mesta,116.5,984.125,8.447424893
West Bengal,BARDHAMAN,Kharif,Moong(Green Gram),33.23529412,20,0.601769912
West Bengal,BARDHAMAN,Kharif,Other Kharif pulses,19.27272727,10.54545455,0.547169811
West Bengal,BARDHAMAN,Kharif,Sannhamp,34.75,214.25,6.165467626
West Bengal,BARDHAMAN,Kharif,Soyabean,17.11111111,12.88888889,0.753246753
West Bengal,BARDHAMAN,Kharif,Sunflower,76.07692308,106.0769231,1.394337715
West Bengal,BARDHAMAN,Kharif,Urad,447.9444444,270.2222222,0.603249411
West Bengal,BARDHAMAN,Rabi,Arhar/Tur,46.875,44.625,0.952
West Bengal,BARDHAMAN,Rabi,Barley,65,75.25,1.157692308
West Bengal,BARDHAMAN,Rabi,Dry chillies,1438.5,1783,1.239485575
West Bengal,BARDHAMAN,Rabi,Gram,485.8888889,388.1111111,0.79876515
West Bengal,BARDHAMAN,Rabi,Groundnut,1434.615385,2798.923077,1.950991957
West Bengal,BARDHAMAN,Rabi,Horse-gram,22.09090909,13,0.588477366
West Bengal,BARDHAMAN,Rabi,Khesari,401.6666667,364.3888889,0.907192254
West Bengal,BARDHAMAN,Rabi,Linseed,73.3125,21.07142857,0.287419316
West Bengal,BARDHAMAN,Rabi,Maize,240.75,556.25,2.310488058
West Bengal,BARDHAMAN,Rabi,Masoor,1368.611111,1093,0.79861985
West Bengal,BARDHAMAN,Rabi,Moong(Green Gram),13.69230769,7.461538462,0.54494382
West Bengal,BARDHAMAN,Rabi,Oilseeds total,3989200,2899500,0.726837461
West Bengal,BARDHAMAN,Rabi,Other  Rabi pulses,51,28,0.549019608
West Bengal,BARDHAMAN,Rabi,Peas & beans (Pulses),206.1176471,197.3529412,0.957477169
West Bengal,BARDHAMAN,Rabi,Potato,55350.16667,1781631,32.18835836
West Bengal,BARDHAMAN,Rabi,Rapeseed &Mustard,31734,27812.11765,0.876413867
West Bengal,BARDHAMAN,Rabi,Safflower,14.625,7.875,0.538461538
West Bengal,BARDHAMAN,Rabi,Sannhamp,10,46,4.6
West Bengal,BARDHAMAN,Rabi,Urad,33.09090909,22.36363636,0.675824176
West Bengal,BARDHAMAN,Rabi,Wheat,3120.777778,7342.388889,2.352743262
West Bengal,BARDHAMAN,Summer,Groundnut,398.3076923,564.6923077,1.417728853
West Bengal,BARDHAMAN,Summer,Maize,230.75,474.125,2.054712893
West Bengal,BARDHAMAN,Summer,Moong(Green Gram),286.8888889,140.5294118,0.489839158
West Bengal,BARDHAMAN,Summer,Rice,204645.8333,669166.1111,3.269874105
West Bengal,BARDHAMAN,Summer,Sesamum,14651.2,11514.5,0.785908322
West Bengal,BARDHAMAN,Whole Year,Arecanut,134.4545455,342.5454545,2.547667343
West Bengal,BARDHAMAN,Whole Year,Arhar/Tur,652,340,0.521472393
West Bengal,BARDHAMAN,Whole Year,Barley,516,510,0.988372093
West Bengal,BARDHAMAN,Whole Year,Coconut,1882.333333,3836858.883,2038.352515
West Bengal,BARDHAMAN,Whole Year,Dry chillies,2267.8,2977.8,1.313078755
West Bengal,BARDHAMAN,Whole Year,Groundnut,1638.4,3043,1.857299805
West Bengal,BARDHAMAN,Whole Year,Jowar,7,3,0.428571429
West Bengal,BARDHAMAN,Whole Year,Linseed,322,50,0.155279503
West Bengal,BARDHAMAN,Whole Year,Maize,683,520,0.761346999
West Bengal,BARDHAMAN,Whole Year,Potato,46453.4,1012272.6,21.79114123
West Bengal,BARDHAMAN,Whole Year,Pulses total,754700,478700,0.634291772
West Bengal,BARDHAMAN,Whole Year,Rapeseed &Mustard,26483,19660,0.742363025
West Bengal,BARDHAMAN,Whole Year,Safflower,1900,600,0.315789474
West Bengal,BARDHAMAN,Whole Year,Sannhamp,95.66666667,622.2222222,6.504065041
West Bengal,BARDHAMAN,Whole Year,Sesamum,10658.25,8795.25,0.825205826
West Bengal,BARDHAMAN,Whole Year,Sugarcane,1084.444444,73757.22222,68.01383197
West Bengal,BARDHAMAN,Whole Year,Turmeric,221.9166667,385.6666667,1.737889598
West Bengal,BARDHAMAN,Winter,Potato,48241,1332580,27.62339089
West Bengal,BARDHAMAN,Winter,Rice,410633.3889,1181767.278,2.877913267
West Bengal,BIRBHUM,Autumn,Dry chillies,246.5,131,0.531440162
West Bengal,BIRBHUM,Autumn,Groundnut,52.25,54.5,1.043062201
West Bengal,BIRBHUM,Autumn,Maize,237.1666667,373.3333333,1.574139143
West Bengal,BIRBHUM,Autumn,Rice,5007.222222,12574.11111,2.511194941
West Bengal,BIRBHUM,Autumn,Sannhamp,220,1034,4.7
West Bengal,BIRBHUM,Autumn,Sesamum,8,5,0.625
West Bengal,BIRBHUM,Kharif,Arhar/Tur,65.33333333,42.66666667,0.653061224
West Bengal,BIRBHUM,Kharif,Bajra,30,19,0.633333333
West Bengal,BIRBHUM,Kharif,Cotton(lint),250.5,450.5,1.798403194
West Bengal,BIRBHUM,Kharif,Dry ginger,387.9090909,704.7272727,1.816733068
West Bengal,BIRBHUM,Kharif,Garlic,50,590,11.8
West Bengal,BIRBHUM,Kharif,Groundnut,54.42857143,54.57142857,1.002624672
West Bengal,BIRBHUM,Kharif,Horse-gram,146.2,60,0.410396717
West Bengal,BIRBHUM,Kharif,Jowar,201.8,131.2,0.650148662
West Bengal,BIRBHUM,Kharif,Jute,313.7222222,5836.555556,18.60421463
West Bengal,BIRBHUM,Kharif,Maize,232.2,358.3,1.543066322
West Bengal,BIRBHUM,Kharif,Mesta,15.75,141,8.952380952
West Bengal,BIRBHUM,Kharif,Moong(Green Gram),15.5,8.5,0.548387097
West Bengal,BIRBHUM,Kharif,Other Kharif pulses,178.5555556,75.44444444,0.422526447
West Bengal,BIRBHUM,Kharif,Sannhamp,113.625,498.875,4.390539054
West Bengal,BIRBHUM,Kharif,Soyabean,40.17647059,41.94117647,1.043923865
West Bengal,BIRBHUM,Kharif,Sunflower,79.09090909,78.81818182,0.996551724
West Bengal,BIRBHUM,Kharif,Urad,182.2222222,67.94444444,0.372865854
West Bengal,BIRBHUM,Rabi,Arhar/Tur,19.5,9,0.461538462
West Bengal,BIRBHUM,Rabi,Barley,102.4666667,129.0666667,1.259596617
West Bengal,BIRBHUM,Rabi,Dry chillies,306.5,766.5,2.500815661
West Bengal,BIRBHUM,Rabi,Gram,8262.588235,8849,1.070971922
West Bengal,BIRBHUM,Rabi,Groundnut,22,25.88888889,1.176767677
West Bengal,BIRBHUM,Rabi,Horse-gram,143.5384615,58.30769231,0.406216506
West Bengal,BIRBHUM,Rabi,Khesari,1727.055556,2031.444444,1.176247306
West Bengal,BIRBHUM,Rabi,Linseed,275.3529412,66.35294118,0.240974151
West Bengal,BIRBHUM,Rabi,Maize,35,33,0.942857143
West Bengal,BIRBHUM,Rabi,Masoor,4442,3419.888889,0.769898444
West Bengal,BIRBHUM,Rabi,Oilseeds total,2066100,1929800,0.934030299
West Bengal,BIRBHUM,Rabi,Other  Rabi pulses,98.33333333,29.16666667,0.296610169
West Bengal,BIRBHUM,Rabi,Peas & beans (Pulses),294.1176471,277.5882353,0.9438
West Bengal,BIRBHUM,Rabi,Potato,17639.5,524524.1667,29.73577293
West Bengal,BIRBHUM,Rabi,Rapeseed &Mustard,33625.88235,32910.70588,0.978731369
West Bengal,BIRBHUM,Rabi,Safflower,34.5625,18.8125,0.544303797
West Bengal,BIRBHUM,Rabi,Wheat,29597.22222,80868.44444,2.732298451
West Bengal,BIRBHUM,Summer,Groundnut,106,114.5555556,1.080712788
West Bengal,BIRBHUM,Summer,Maize,98.5,173.25,1.758883249
West Bengal,BIRBHUM,Summer,Moong(Green Gram),514.8333333,490.0555556,0.951872235
West Bengal,BIRBHUM,Summer,Rice,65818.05556,211144.8333,3.208007766
West Bengal,BIRBHUM,Summer,Sesamum,4124.4,2914.5,0.70664824
West Bengal,BIRBHUM,Whole Year,Arecanut,20.27272727,28.54545455,1.408071749
West Bengal,BIRBHUM,Whole Year,Arhar/Tur,101,50,0.495049505
West Bengal,BIRBHUM,Whole Year,Barley,376,370,0.984042553
West Bengal,BIRBHUM,Whole Year,Coconut,421.5833333,1892200.25,4488.318442
West Bengal,BIRBHUM,Whole Year,Dry chillies,609.2,666.8,1.09455023
West Bengal,BIRBHUM,Whole Year,Groundnut,159.2,173.8,1.091708543
West Bengal,BIRBHUM,Whole Year,Jowar,120,78,0.65
West Bengal,BIRBHUM,Whole Year,Linseed,375,50,0.133333333
West Bengal,BIRBHUM,Whole Year,Maize,44,30,0.681818182
West Bengal,BIRBHUM,Whole Year,Potato,13573.8,234756.9,17.29485479
West Bengal,BIRBHUM,Whole Year,Pulses total,1164800,1046800,0.898695055
West Bengal,BIRBHUM,Whole Year,Rapeseed &Mustard,18011,18360,1.019377047
West Bengal,BIRBHUM,Whole Year,Safflower,7500,2200,0.293333333
West Bengal,BIRBHUM,Whole Year,Sannhamp,221.4444444,1030.333333,4.652784747
West Bengal,BIRBHUM,Whole Year,Sesamum,1787.5,1341.875,0.750699301
West Bengal,BIRBHUM,Whole Year,Sugarcane,1106.277778,72899.72222,65.89639934
West Bengal,BIRBHUM,Whole Year,Turmeric,253.5,302.5,1.193293886
West Bengal,BIRBHUM,Winter,Potato,12813.5,304886.5,23.79416241
West Bengal,BIRBHUM,Winter,Rice,302203.7222,873701.6667,2.891101606
West Bengal,BIRBHUM,Winter,Sesamum,14,7.5,0.535714286
West Bengal,COOCHBEHAR,Autumn,Dry chillies,1162.5,872,0.750107527
West Bengal,COOCHBEHAR,Autumn,Groundnut,295,150.1666667,0.509039548
West Bengal,COOCHBEHAR,Autumn,Maize,1305.857143,3367.857143,2.579039492
West Bengal,COOCHBEHAR,Autumn,Ragi,61.33333333,19.66666667,0.320652174
West Bengal,COOCHBEHAR,Autumn,Rice,15952.16667,23965.94444,1.502362967
West Bengal,COOCHBEHAR,Autumn,Sesamum,142.3,60.4,0.424455376
West Bengal,COOCHBEHAR,Autumn,Small millets,710.6666667,550.6666667,0.774859287
West Bengal,COOCHBEHAR,Kharif,Arhar/Tur,41.83333333,33.66666667,0.804780876
West Bengal,COOCHBEHAR,Kharif,Bajra,112.5,28.5,0.253333333
West Bengal,COOCHBEHAR,Kharif,Dry ginger,439.5454545,1103.727273,2.51106515
West Bengal,COOCHBEHAR,Kharif,Garlic,870,9230,10.6091954
West Bengal,COOCHBEHAR,Kharif,Groundnut,282.5,117,0.414159292
West Bengal,COOCHBEHAR,Kharif,Horse-gram,73.75,48.75,0.661016949
West Bengal,COOCHBEHAR,Kharif,Jute,78297.05556,841603.8889,10.74885745
West Bengal,COOCHBEHAR,Kharif,Maize,1178.3,7014.5,5.953067979
West Bengal,COOCHBEHAR,Kharif,Mesta,741.7222222,6324.166667,8.526327616
West Bengal,COOCHBEHAR,Kharif,Niger seed,2639.647059,1868.647059,0.707915497
West Bengal,COOCHBEHAR,Kharif,Other Kharif pulses,57,22.5,0.394736842
West Bengal,COOCHBEHAR,Kharif,Ragi,19.5,6.2,0.317948718
West Bengal,COOCHBEHAR,Kharif,Sannhamp,154.5,761.875,4.931229773
West Bengal,COOCHBEHAR,Kharif,Small millets,702.5,511.1428571,0.727605491
West Bengal,COOCHBEHAR,Kharif,Sunflower,87,52,0.597701149
West Bengal,COOCHBEHAR,Kharif,Urad,2079.666667,938.8888889,0.451461238
West Bengal,COOCHBEHAR,Rabi,Arhar/Tur,14,9,0.642857143
West Bengal,COOCHBEHAR,Rabi,Barley,7.5,14.5,1.933333333
West Bengal,COOCHBEHAR,Rabi,Dry chillies,4490,5432,1.209799555
West Bengal,COOCHBEHAR,Rabi,Gram,6469.5,5030,0.777494397
West Bengal,COOCHBEHAR,Rabi,Groundnut,199.0909091,232.5454545,1.16803653
West Bengal,COOCHBEHAR,Rabi,Horse-gram,54.27272727,33.27272727,0.613065327
West Bengal,COOCHBEHAR,Rabi,Khesari,1125.555556,799.3888889,0.710217177
West Bengal,COOCHBEHAR,Rabi,Linseed,1055.705882,285.0588235,0.270017273
West Bengal,COOCHBEHAR,Rabi,Maize,6976.375,43520.75,6.238304277
West Bengal,COOCHBEHAR,Rabi,Masoor,680.1111111,287.1666667,0.422234929
West Bengal,COOCHBEHAR,Rabi,Moong(Green Gram),197.25,123.625,0.626742712
West Bengal,COOCHBEHAR,Rabi,Oilseeds total,1403200,614800,0.438141391
West Bengal,COOCHBEHAR,Rabi,Peas & beans (Pulses),32.58333333,30.33333333,0.930946292
West Bengal,COOCHBEHAR,Rabi,Potato,29634,775776,26.17857866
West Bengal,COOCHBEHAR,Rabi,Ragi,76,24,0.315789474
West Bengal,COOCHBEHAR,Rabi,Rapeseed &Mustard,12580.58824,6133,0.487497078
West Bengal,COOCHBEHAR,Rabi,Small millets,200,286.6666667,1.433333333
West Bengal,COOCHBEHAR,Rabi,Urad,3501.555556,2645.5,0.755521356
West Bengal,COOCHBEHAR,Rabi,Wheat,16130.94444,30680.27778,1.901951735
West Bengal,COOCHBEHAR,Summer,Groundnut,158.5,128,0.807570978
West Bengal,COOCHBEHAR,Summer,Maize,4392.375,26701.25,6.079000541
West Bengal,COOCHBEHAR,Summer,Moong(Green Gram),257.1333333,95.6,0.371791548
West Bengal,COOCHBEHAR,Summer,Rice,40609.88889,111311.9444,2.741005885
West Bengal,COOCHBEHAR,Summer,Sesamum,110.2,64.6,0.586206897
West Bengal,COOCHBEHAR,Whole Year,Arecanut,2769.636364,10800.72727,3.899691459
West Bengal,COOCHBEHAR,Whole Year,Arhar/Tur,12,10,0.833333333
West Bengal,COOCHBEHAR,Whole Year,Barley,11,10,0.909090909
West Bengal,COOCHBEHAR,Whole Year,Coconut,702.5,1713174.333,2438.682325
West Bengal,COOCHBEHAR,Whole Year,Dry chillies,6326.2,9877.3,1.561332237
West Bengal,COOCHBEHAR,Whole Year,Groundnut,533.6666667,687.6666667,1.288569644
West Bengal,COOCHBEHAR,Whole Year,Linseed,1959,560,0.285860133
West Bengal,COOCHBEHAR,Whole Year,Maize,7,30,4.285714286
West Bengal,COOCHBEHAR,Whole Year,Niger seed,3710,2226,0.6
West Bengal,COOCHBEHAR,Whole Year,Potato,18513.3,342283.7,18.48852987
West Bengal,COOCHBEHAR,Whole Year,Pulses total,785700,486700,0.619447626
West Bengal,COOCHBEHAR,Whole Year,Rapeseed &Mustard,7762,3030,0.390363308
West Bengal,COOCHBEHAR,Whole Year,Sannhamp,156.6666667,993.3333333,6.340425532
West Bengal,COOCHBEHAR,Whole Year,Sesamum,526.125,321.125,0.610358755
West Bengal,COOCHBEHAR,Whole Year,Small millets,1050,960,0.914285714
West Bengal,COOCHBEHAR,Whole Year,Sugarcane,274,29407.5,107.3266423
West Bengal,COOCHBEHAR,Whole Year,Tobacco,11610.125,15291.3125,1.317067
West Bengal,COOCHBEHAR,Whole Year,Turmeric,661.5833333,1055.166667,1.594911198
West Bengal,COOCHBEHAR,Winter,Potato,13846,293242.5,21.17886032
West Bengal,COOCHBEHAR,Winter,Rice,221898.8889,395577.2222,1.782691316
West Bengal,COOCHBEHAR,Winter,Sesamum,256,230.4,0.9
West Bengal,DARJEELING,Autumn,Dry chillies,180,151,0.838888889
West Bengal,DARJEELING,Autumn,Groundnut,1,1,1
West Bengal,DARJEELING,Autumn,Maize,15610.85714,37897.85714,2.427660236
West Bengal,DARJEELING,Autumn,Ragi,10279,11886,1.156338165
West Bengal,DARJEELING,Autumn,Rice,4628.166667,6915.611111,1.494244181
West Bengal,DARJEELING,Autumn,Sesamum,14.22222222,6,0.421875
West Bengal,DARJEELING,Kharif,Arhar/Tur,9,8.8,0.977777778
West Bengal,DARJEELING,Kharif,Dry ginger,1882.181818,5714.727273,3.036224884
West Bengal,DARJEELING,Kharif,Garlic,46,490,10.65217391
West Bengal,DARJEELING,Kharif,Groundnut,2.75,4,1.454545455
West Bengal,DARJEELING,Kharif,Horse-gram,2.333333333,1.333333333,0.571428571
West Bengal,DARJEELING,Kharif,Jute,2732.222222,30294.61111,11.08790159
West Bengal,DARJEELING,Kharif,Maize,15182.8,40087.5,2.640323261
West Bengal,DARJEELING,Kharif,Mesta,1,9,9
West Bengal,DARJEELING,Kharif,Moong(Green Gram),34.57142857,20.85714286,0.603305785
West Bengal,DARJEELING,Kharif,Niger seed,152.8666667,101.4666667,0.663759267
West Bengal,DARJEELING,Kharif,Other Kharif pulses,94.66666667,61.5,0.649647887
West Bengal,DARJEELING,Kharif,Ragi,11448,13544.7,1.183149895
West Bengal,DARJEELING,Kharif,Small millets,243.4,246.8,1.013968776
West Bengal,DARJEELING,Kharif,Soyabean,500.5294118,325.4705882,0.650252674
West Bengal,DARJEELING,Kharif,Sunflower,5,6.2,1.24
West Bengal,DARJEELING,Kharif,Urad,226.6666667,185.5,0.818382353
West Bengal,DARJEELING,Rabi,Arhar/Tur,12.63636364,11.27272727,0.892086331
West Bengal,DARJEELING,Rabi,Barley,412.2,591.8,1.43571082
West Bengal,DARJEELING,Rabi,Dry chillies,215,176.5,0.820930233
West Bengal,DARJEELING,Rabi,Gram,23,17,0.739130435
West Bengal,DARJEELING,Rabi,Groundnut,91.25,134.625,1.475342466
West Bengal,DARJEELING,Rabi,Horse-gram,2.285714286,1.285714286,0.5625
West Bengal,DARJEELING,Rabi,Khesari,17.83333333,15.83333333,0.887850467
West Bengal,DARJEELING,Rabi,Linseed,87.70588235,22,0.250838364
West Bengal,DARJEELING,Rabi,Maize,61.5,145.125,2.359756098
West Bengal,DARJEELING,Rabi,Masoor,17.58333333,12.25,0.696682464
West Bengal,DARJEELING,Rabi,Moong(Green Gram),27.125,14.625,0.539170507
West Bengal,DARJEELING,Rabi,Oilseeds total,105600,42900,0.40625
West Bengal,DARJEELING,Rabi,Peas & beans (Pulses),491.8235294,401.8235294,0.817007535
West Bengal,DARJEELING,Rabi,Potato,4979.166667,96406.83333,19.36204184
West Bengal,DARJEELING,Rabi,Ragi,9529,10663,1.119005142
West Bengal,DARJEELING,Rabi,Rapeseed &Mustard,184.0588235,90.17647059,0.489932886
West Bengal,DARJEELING,Rabi,Safflower,5.75,6.5,1.130434783
West Bengal,DARJEELING,Rabi,Small millets,506.875,773.375,1.525770654
West Bengal,DARJEELING,Rabi,Urad,167.1666667,95.22222222,0.56962446
West Bengal,DARJEELING,Rabi,Wheat,2551.611111,3895.611111,1.526726034
West Bengal,DARJEELING,Summer,Groundnut,12.33333333,14.83333333,1.202702703
West Bengal,DARJEELING,Summer,Maize,641.125,1975.375,3.081107428
West Bengal,DARJEELING,Summer,Moong(Green Gram),143.6111111,55.83333333,0.388781431
West Bengal,DARJEELING,Summer,Potato,2441.875,30208.875,12.37117993
West Bengal,DARJEELING,Summer,Rice,1202.444444,2668,2.218813528
West Bengal,DARJEELING,Summer,Sesamum,117.3,66,0.562659847
West Bengal,DARJEELING,Whole Year,Arecanut,260,488.0909091,1.877272727
West Bengal,DARJEELING,Whole Year,Cardamom,2304.287,561.17,0.243533032
West Bengal,DARJEELING,Whole Year,Coconut,148.9166667,456056.8333,3062.496922
